labels,movieId,imdbId,title,tmdbId,year,countries,languages,plot,imdbRating,imdbVotes,released,runtime,poster,revenue,budget,url
Movie,2622,0140379,William Shakespeare's A Midsummer Night's Dream,10210,1999,Italy; UK; USA,English; Italian,"Lovers' lives are complicated by city law, feuding faerie royalty, and... love.",6.5,20928,1999-05-14,116,https://image.tmdb.org/t/p/w440_and_h660_face/xujr3IVkGfSq3xTnwnPCCeBzh7h.jpg,,11000000,https://themoviedb.org/movie/10210
Movie,2624,0165078,After Life (Wandafuru raifu),17962,1998,Japan,Japanese,"After death, people have just one week to choose only a memory to keep for eternity.",7.8,6884,1999-04-17,118,https://image.tmdb.org/t/p/w440_and_h660_face/bs2M1hqAQl5LeAOPPRV4drwouZS.jpg,,11791,https://themoviedb.org/movie/17962
Movie,2625,0115693,Black Mask (Hak hap),9460,1996,Hong Kong,Cantonese; English,A survivor of a supersoldier project must fight his former comrades as a masked hero.,6.1,9004,1999-05-14,99,https://image.tmdb.org/t/p/w440_and_h660_face/2CKlJUdAiGExY61lo9TtPbdRPUT.jpg,,,https://themoviedb.org/movie/9460
Movie,2626,0138414,Edge of Seventeen,4927,1998,USA,English,A teenager copes with his sexuality on the last day of school in 1984. It shows him coping with being gay and being with friends.,6.8,4540,2000-04-20,99,https://image.tmdb.org/t/p/w440_and_h660_face/gN0wDzm1ObHMqp2LG43sWGFqEeI.jpg,870751,1500000,https://themoviedb.org/movie/4927
Movie,2627,0120659,Endurance,122190,1999,USA; UK; Germany,English,"The gold medal for the men's 10,000-metre race in the 1996 Atlanta Olympics is won by Ethiopian Haile Gebrselassie.",6.4,312,1999-05-14,83,,137124,,https://themoviedb.org/movie/122190
Movie,2628,0120915,Star Wars: Episode I - The Phantom Menace,1893,1999,USA,English,"Two Jedi Knights escape a hostile blockade to find allies and come across a young boy who may bring balance to the Force, but the long dormant Sith resurface to reclaim their old glory.",6.5,513986,1999-05-19,136,https://image.tmdb.org/t/p/w440_and_h660_face/6wkfovpn7Eq8dYNKaG5PY3q2oq6.jpg,924317558,115000000,https://themoviedb.org/movie/1893
Movie,2629,0166252,"Love Letter, The",31342,1999,USA,English,"The power of words and images to open hearts. Helen runs, miles a day, to burn off energy: she's an emotional celibate. Going through the post at her shop, she finds a romantic and poetic ...",5.4,3503,1999-05-21,88,https://image.tmdb.org/t/p/w440_and_h660_face/7w8QCvKDFn1cJ3sW3RGWcwlitgX.jpg,,,https://themoviedb.org/movie/31342
Movie,2630,0149723,Besieged (a.k.a. L' Assedio),44297,1998,Italy; UK,English; Italian; Swahili,"When an African dictator jails her husband, Shandurai goes into exile in Italy, studying medicine and keeping house for Mr. Kinsky, an eccentric English pianist and composer. She lives in ...",7.0,3701,1999-05-21,93,https://image.tmdb.org/t/p/w440_and_h660_face/dNMGjcYK5NtgFxLDDMKAp2ryMfh.jpg,,,https://themoviedb.org/movie/44297
Movie,2631,0120680,Frogs for Snakes,95627,1998,USA,English,"Eva is a legit actress, who also does debt collecting jobs on the side for her ex-husband, loan shark Al. She doesn't want to go on with collecting, but Al asks her to do one last job, finding a missing $600,000 stolen from him by Flav.",4.2,265,1998-08-14,108,https://image.tmdb.org/t/p/w440_and_h660_face/eugpeKUBgL6cswiXWAZ4jAimEOB.jpg,,,https://themoviedb.org/movie/95627
Movie,2633,0023245,"Mummy, The",15849,1932,USA,English; Arabic; French,A living mummy stalks the beautiful woman he believes is the reincarnation of his lover.,7.2,15300,1932-12-22,73,https://image.tmdb.org/t/p/w440_and_h660_face/vSKpbZVvzqQcw6htiyEinbCY9vq.jpg,,196000,https://themoviedb.org/movie/15849
Movie,2634,0053085,"Mummy, The",18990,1959,UK; USA,English,"In 1895, British archaeologists find and open the tomb of Egyptian Princess Ananka with nefarious consequences.",6.8,5091,1959-12-16,88,https://image.tmdb.org/t/p/w440_and_h660_face/w3XEtgi8W9tuPQnLVFCPVxtweyC.jpg,,,https://themoviedb.org/movie/18990
Movie,2635,0037098,"Mummy's Curse, The",29242,1944,USA,English; French,"An irrigation project in the rural bayous of Louisiana unearths Kharis the living mummy (Lon Chaney Jr.), who was buried in quicksand 25 years earlier.",5.6,1460,1944-12-22,60,https://image.tmdb.org/t/p/w440_and_h660_face/z6f2ve0aSuWaGCLrRDoEIhtw6gj.jpg,,,https://themoviedb.org/movie/29242
Movie,2636,0037099,"Mummy's Ghost, The",29243,1944,USA,English,"An Egyptian priest travels to America in search of the bodies of an Egyptian princess and her living, mummified guardian, with consequences.",5.8,1412,1944-07-07,61,https://image.tmdb.org/t/p/w440_and_h660_face/csSLT2aUSZk2o6HStIKdRhGckGP.jpg,,,https://themoviedb.org/movie/29243
Movie,2637,0032818,"Mummy's Hand, The",31498,1940,USA,English,"An ancient mummy is revived to destroy those that would invade the 3,000 year old tomb of an Egyptian princess.",6.1,2077,1940-09-20,67,https://image.tmdb.org/t/p/w440_and_h660_face/jSSdvLkGXy4oICnSo5Cnz12B6Ae.jpg,,,https://themoviedb.org/movie/31498
Movie,2638,0035096,"Mummy's Tomb, The",29239,1942,USA,English,A high priest travels to America with a living mummy to kill those who had desecrated the tomb of an Egyptian princess thirty years earlier.,5.7,1584,1942-10-23,60,https://image.tmdb.org/t/p/w440_and_h660_face/wBhML8WkyjF6YsEbs8A6KYnv5z6.jpg,,,https://themoviedb.org/movie/29239
Movie,2639,0082766,Mommie Dearest,15660,1981,USA,English,"Mommie Dearest, best-selling memoir turned motion picture, depicts the abusive and traumatic adoptive upbringing of Christina Crawford at the hands of her mother, screen queen Joan Crawford.",6.7,10160,1981-09-25,129,https://image.tmdb.org/t/p/w440_and_h660_face/kyArFTLl7xDbzBbRfE1gRbpcfhS.jpg,5000000,19032261,https://themoviedb.org/movie/15660
Movie,2640,0078346,Superman,1924,1978,USA; UK,English,"An alien orphan is sent from his dying planet to Earth, where he grows up to become his adoptive home's first and greatest superhero.",7.3,120663,1978-12-15,143,https://image.tmdb.org/t/p/w440_and_h660_face/9Dz1AAJYZea6u0el4gn8nJDWyTt.jpg,300218018,55000000,https://themoviedb.org/movie/1924
Movie,2641,0081573,Superman II,8536,1980,USA; UK,English; French; Russian,"Superman agrees to sacrifice his powers to start a relationship with Lois Lane, unaware that three Kryptonian criminals he inadvertently released are conquering Earth.",6.8,72451,1981-06-19,127,https://image.tmdb.org/t/p/w440_and_h660_face/r9ZRah6rYBoRuPyj8g5Ei411XNM.jpg,190458706,54000000,https://themoviedb.org/movie/8536
Movie,2642,0086393,Superman III,9531,1983,UK; USA,English; Italian; Spanish,Synthetic kryptonite laced with tobacco tar splits Superman in two: good Clark Kent and bad Man of Steel.,4.9,47312,1983-06-17,125,https://image.tmdb.org/t/p/w440_and_h660_face/sRemqk6mvW0J4AwvMlDZxCppOrQ.jpg,75850624,39000000,https://themoviedb.org/movie/9531
Movie,2643,0094074,Superman IV: The Quest for Peace,11411,1987,UK; USA,English; Russian; French; Italian,"The Man of Steel crusades for nuclear disarmament and meets Lex Luthor's latest creation, Nuclear Man.",3.7,32403,1987-07-24,90,https://image.tmdb.org/t/p/w440_and_h660_face/ab2WycBtq6pNlENQ6ByRYJ01bsF.jpg,19300000,17000000,https://themoviedb.org/movie/11411
Movie,2644,0021814,Dracula,138,1931,USA,English; Hungarian; Latin,The ancient vampire Count Dracula arrives in England and begins to prey upon the virtuous young Mina.,7.6,31818,1931-02-14,85,https://image.tmdb.org/t/p/w440_and_h660_face/aq3lliuEZEgNCTLZokDt4ofCNvP.jpg,700000,355000,https://themoviedb.org/movie/138
Movie,2647,0036931,House of Frankenstein,3103,1944,USA,English,"An evil scientist and his hunchbacked assistant escape from prison and encounter Dracula, the Wolf Man and Frankenstein's Monster.",6.3,4051,1944-12-01,71,https://image.tmdb.org/t/p/w440_and_h660_face/900UptQvoQzkGHxr8XKe8YnEVQG.jpg,,354000,https://themoviedb.org/movie/3103
Movie,2648,0021884,Frankenstein,3035,1931,USA,English; Latin,An obsessed scientist assembles a living being from parts of exhumed corpses.,8.0,46674,1931-11-21,70,https://image.tmdb.org/t/p/w440_and_h660_face/jFpc9w3RmYeaOXMEfrtgshwVf4u.jpg,12000000,291000,https://themoviedb.org/movie/3035
Movie,2649,0031951,Son of Frankenstein,3077,1939,USA,English,"One of the sons of Frankenstein finds his father's monster in a coma and revives him, only to find out he is controlled by Ygor who is bent on revenge.",7.2,6102,1939-01-13,99,https://image.tmdb.org/t/p/w440_and_h660_face/hop8IKgDYHfFI7uMvZ0gcDYqqXZ.jpg,,420000,https://themoviedb.org/movie/3077
Movie,2650,0034786,"Ghost of Frankenstein, The",3074,1942,USA,English,"When Ygor brings the Monster to Dr. Ludwig Frankenstein for care, Ludwig gets the idea of replacing the Monster's current criminal brain with a normal one.",6.1,3665,1942-03-13,67,https://image.tmdb.org/t/p/w440_and_h660_face/7NtCuLtymDBCWBDj5MVxBjzDUPe.jpg,,200000,https://themoviedb.org/movie/3074
Movie,2651,0035899,Frankenstein Meets the Wolf Man,3076,1943,USA,English,"After being awakened, Larry Talbot chips Frankenstein's Monster out of a block of ice. When Talbot changes to the Wolf Man, the two creatures battle each other.",6.6,5286,1943-03-05,74,https://image.tmdb.org/t/p/w440_and_h660_face/jOTN2CiUBeIPg3GNkrx95c5KnSR.jpg,,1200000,https://themoviedb.org/movie/3076
Movie,2652,0050280,"Curse of Frankenstein, The",3079,1957,UK,English,Victor Frankenstein builds a creature and brings it to life. But his creature behaves not as he intended.,7.2,6047,1957-06-25,82,https://image.tmdb.org/t/p/w440_and_h660_face/wikqwKV8HrGgvJuwFL9PcP6hTE7.jpg,8000000,270000,https://themoviedb.org/movie/3079
Movie,2653,0036376,Son of Dracula,32023,1943,USA,English,"Count Alucard (read his name backwards) finds his way from Budapest to the swamps of the Deep South; his four nemeses are a medical doctor, a university professor, a jilted fiancé and the woman he loves.",6.2,2995,1943-11-05,80,https://image.tmdb.org/t/p/w440_and_h660_face/fFEqccFp2sfZYXMDbtspvrpzr7X.jpg,,10000000,https://themoviedb.org/movie/32023
Movie,2654,0034398,"Wolf Man, The",13666,1941,USA,English,"A practical man returns to his homeland, is attacked by a creature of folklore, and infected with a horrific disease his disciplined mind tells him can not possibly exist.",7.4,15798,1941-12-12,70,https://image.tmdb.org/t/p/w440_and_h660_face/vG8fu5syTtQLzK1hQXyi3ugOPNF.jpg,,180000,https://themoviedb.org/movie/13666
Movie,2655,0089308,Howling II: Your Sister Is a Werewolf,29794,1985,UK; USA,English,A young man whose sister was murdered by werewolves helps an investigator track down a gang of the monsters through the United States and Europe.,3.3,4422,1986-01-01,91,https://image.tmdb.org/t/p/w440_and_h660_face/asSWwGrIL8NXvElIvclSvMoSWR8.jpg,,,https://themoviedb.org/movie/29794
Movie,2656,0048696,Tarantula,9077,1955,USA,English,A spider escapes from an isolated desert laboratory experimenting in giantism and grows to tremendous size as it wreaks havoc on the local inhabitants.,6.5,6114,1955-12-14,80,https://image.tmdb.org/t/p/w440_and_h660_face/gPjlVSys2CJP1aQKXnhj4kKDxrB.jpg,,,https://themoviedb.org/movie/9077
Movie,2657,0073629,"Rocky Horror Picture Show, The",36685,1975,UK; USA,English,A newly engaged couple have a breakdown in an isolated area and must pay a call to the bizarre residence of Dr. Frank-N-Furter.,7.4,99576,1975-08-15,100,https://image.tmdb.org/t/p/w440_and_h660_face/3pyE6ZqDbuJi7zrNzzQzcKTWdmN.jpg,112892319,1200000,https://themoviedb.org/movie/36685
Movie,2659,0084156,It Came from Hollywood,30168,1982,USA,English,Popular comedians watch and give comments about the worst and silliest films from Hollywood.,5.9,702,1982-10-29,80,https://image.tmdb.org/t/p/w440_and_h660_face/jf65NC2N5JsKj5h8iM8bXRnVdI5.jpg,2091037,5000000,https://themoviedb.org/movie/30168
Movie,2660,0044121,"Thing from Another World, The",10785,1951,USA,English,Scientists and American Air Force officials fend off a blood-thirsty alien organism while at a remote arctic outpost.,7.3,18078,1951-04-27,87,https://image.tmdb.org/t/p/w440_and_h660_face/rm2w8dEhOGDuckB6i0Spz9lTzpR.jpg,,,https://themoviedb.org/movie/10785
Movie,2661,0045920,It Came from Outer Space,19483,1953,USA,English,"A spaceship from another world crashes in the Arizona desert, and only an amateur stargazer and a schoolteacher suspect alien influence when the local townsfolk begin to act strange.",6.6,5677,1953-05-25,81,https://image.tmdb.org/t/p/w440_and_h660_face/zPXff8iRma28YQFApfzuWadZXzP.jpg,1600000,800000,https://themoviedb.org/movie/19483
Movie,2662,0046534,"War of the Worlds, The",8974,1953,USA,English; Spanish,A small town in California is attacked by Martians.,7.2,24586,1953-08-26,85,https://image.tmdb.org/t/p/w440_and_h660_face/hXv7iPYwo1NIEenxDZeAOyQKA76.jpg,,2000000,https://themoviedb.org/movie/8974
Movie,2664,0049366,Invasion of the Body Snatchers,11549,1956,USA,English,A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,7.8,33333,1956-02-05,80,https://image.tmdb.org/t/p/w440_and_h660_face/8BrMQmgwGzIHSyBjCDOLOdi79fJ.jpg,,417000,https://themoviedb.org/movie/11549
Movie,2668,0084745,Swamp Thing,17918,1982,USA,English,"After a violent incident with a special chemical, a research scientist is turned into a swamp plant monster.",5.4,8982,1982-02-19,91,https://image.tmdb.org/t/p/w440_and_h660_face/8FL9xXdL7IhkQxlzlt5QdeNFC9b.jpg,,10000000,https://themoviedb.org/movie/17918
Movie,2669,0053183,Pork Chop Hill,37305,1959,USA,English,"During the Korean War peace talks, U.S. troops fight to retake a hill from the Communist Chinese forces.",7.1,3181,1959-06-14,97,https://image.tmdb.org/t/p/w440_and_h660_face/9pm09PW2bpgMc7xsBq5EZTIpVpj.jpg,,,https://themoviedb.org/movie/37305
Movie,2670,0052151,Run Silent Run Deep,18784,1958,USA,English; Japanese,"A U.S. sub commander, obsessed with sinking a certain Japanese ship, butts heads with his first officer and crew.",7.4,7605,1958-03-27,93,https://image.tmdb.org/t/p/w440_and_h660_face/gIoao6u9DiTSyXWk4PFD0MX6PXx.jpg,,,https://themoviedb.org/movie/18784
Movie,2671,0125439,Notting Hill,509,1999,UK; USA,English; Spanish,The life of a simple bookshop owner changes when he meets the most famous film star in the world.,7.0,196739,1999-05-28,124,https://image.tmdb.org/t/p/w440_and_h660_face/cBpef6K40Su2CcBb3c18WdwRFCL.jpg,363889678,42000000,https://themoviedb.org/movie/509
Movie,2672,0139809,"Thirteenth Floor, The",1090,1999,Germany; USA,English,"Computer scientist Hannon Fuller has discovered something extremely important. He's about to tell the discovery to his colleague, Douglas Hall, but knowing someone is after him, the old man...",7.0,50332,1999-05-28,100,https://image.tmdb.org/t/p/w440_and_h660_face/7oaie3ZBc9UuWZLF24crro1pone.jpg,18564088,16000000,https://themoviedb.org/movie/1090
Movie,2673,0156794,Eternity and a Day (Mia aoniotita kai mia mera),24858,1998,Greece; France; Germany; Italy,Greek; English; Italian,"Famous writer Alexander is very ill and has little time left to live. He meets a little boy on the street, who is an illegal immigrant from Albania, and goes on a journey with him to take the boy home.",7.8,6171,1999-05-28,137,https://image.tmdb.org/t/p/w440_and_h660_face/8rww1g9WR3XofyJFVzx5IxP6ETG.jpg,,,https://themoviedb.org/movie/24858
Movie,2674,0126859,"Loss of Sexual Innocence, The",15059,1999,USA; UK,English,"Confused, non-linear film tells the sexual story of a film director from his life at age 5, age 12, age 16, a man embarking on his first film in 1950's Tunisia, and finally to his current ...",5.4,2852,2000-01-07,106,https://image.tmdb.org/t/p/w440_and_h660_face/ddrayzMrXTng8WgzhVHEu30247f.jpg,,4000000,https://themoviedb.org/movie/15059
Movie,2676,0128278,Instinct,12117,1999,USA,English,"When a noted anthropologist who left society to live in the jungle is imprisoned for murder, it's up to a young psychiatrist to get through to him.",6.5,26655,1999-06-04,126,https://image.tmdb.org/t/p/w440_and_h660_face/8EKmzia6awjsqFxgBk5a82aTmb6.jpg,,80000000,https://themoviedb.org/movie/12117
Movie,2677,0186508,Buena Vista Social Club,11779,1999,Germany; USA; UK; France; Cuba,English; Spanish,"Aging Cuban musicians whose talents had been virtually forgotten following Castro's takeover of Cuba, are brought out of retirement by Ry Cooder, who travelled to Havana in order to bring the musicians together, resulting in triumphant performances of extraordinary music, and resurrecting the musicians' careers.",7.6,12860,1999-06-04,105,https://image.tmdb.org/t/p/w440_and_h660_face/5ohbBkl6ZSUKPUnZM4hHxbb0xq1.jpg,,,https://themoviedb.org/movie/11779
